Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_tokens
13203,3,0,3,0,0,money are not a thang bitch thats a lie it only controls every bitch thats alive,"['money', 'thang', 'bitch', 'thats', 'lie', 'control', 'every', 'bitch', 'thats', 'alive']"
13204,3,0,3,0,0,money cant buy you love so i do not pay for no pussy,"['money', 'cant', 'buy', 'love', 'pay', 'pussy']"
13205,3,0,3,0,0,money doesnt make me happy one bit money makes me feel more comfortable if anything i can get pussy being dead ass broke though to be honest,"['money', 'doesnt', 'make', 'happy', 'one', 'bit', 'money', 'make', 'feel', 'comfortable', 'anything', 'get', 'pussy', 'dead', 'a', 'broke', 'though', 'honest']"
13206,3,0,3,0,0,money first woman second but you hoes are last,"['money', 'first', 'woman', 'second', 'hoe', 'last']"
13207,3,0,3,0,0,money has bin on my mind lately so i think it is time to leave the hoes alone and get with the program and,"['money', 'bin', 'mind', 'lately', 'think', 'time', 'leave', 'hoe', 'alone', 'get', 'program']"
13208,3,0,1,2,1,money hungry hoes they can never get a crumb,"['money', 'hungry', 'hoe', 'never', 'get', 'crumb']"
13209,3,1,2,0,0,money make bitches fuck and niggas steal,"['money', 'make', 'bitch', 'fuck', 'nigga', 'steal']"
13210,3,0,3,0,0,money only impresses broke bitches,"['money', 'impress', 'broke', 'bitch']"
13211,3,0,3,0,0,money over bitches even though i love ladies,"['money', 'bitch', 'even', 'though', 'love', 'lady']"
13212,6,0,5,1,0,money pussy andamp freedomandandand,"['money', 'pussy', 'andamp', 'freedomandandand']"
13213,3,0,3,0,0,money hoes cars and clothes,"['money', 'hoe', 'car', 'clothes']"
13214,3,0,0,3,1,monkey see monkey do really abu,"['monkey', 'see', 'monkey', 'really', 'abu']"
13215,3,0,0,3,1,monkey see monkey doo,"['monkey', 'see', 'monkey', 'doo']"
13216,3,0,2,1,0,monkey see monkey do narnfraud swiftee andamp narnfraud pathetic and disturbed pair of thugs proud,"['monkey', 'see', 'monkey', 'narnfraud', 'swiftee', 'andamp', 'narnfraud', 'pathetic', 'disturbed', 'pair', 'thug', 'proud']"
13217,3,0,3,0,0,monopoly is fucking stupid fuck that dumb ass game bitch ass shit,"['monopoly', 'fucking', 'stupid', 'fuck', 'dumb', 'a', 'game', 'bitch', 'a', 'shit']"
13218,3,0,2,1,0,montana wisconsin maine new hampshire north and south dakota wyoming all places you can move an exhoe to and be happy,"['montana', 'wisconsin', 'maine', 'new', 'hampshire', 'north', 'south', 'dakota', 'wyoming', 'place', 'move', 'exhoe', 'happy']"
13219,3,0,0,3,1,moral to the story if you like the yanks ill pretty much do anything you tell me to do,"['moral', 'story', 'like', 'yank', 'ill', 'pretty', 'much', 'anything', 'tell']"
13220,3,0,3,0,0,more disability bigotry from the left retweet how can you defend palin and her retards,"['disability', 'bigotry', 'left', 'retweet', 'defend', 'palin', 'retard']"
13221,3,0,3,0,0,moreno be a little bitch you dumb bitch,"['moreno', 'little', 'bitch', 'dumb', 'bitch']"
13222,3,0,0,3,1,morning terror read of the oceans trash is gone and no one knows where it went and,"['morning', 'terror', 'read', 'ocean', 'trash', 'gone', 'one', 'know', 'went']"
13223,3,0,1,2,1,morning trash,"['morning', 'trash']"
13224,3,0,3,0,0,most jordans that dropped in were trash only fucked with like pair and thats including the columbian,"['jordan', 'dropped', 'trash', 'fucked', 'like', 'pair', 'thats', 'including', 'columbian']"
13225,3,2,0,1,0,most niccas broke but always n the limelight,"['niccas', 'broke', 'always', 'n', 'limelight']"
13226,6,1,5,0,0,most niggas send hate thru the bitches,"['nigga', 'send', 'hate', 'thru', 'bitch']"
13227,4,0,4,0,0,most of time i be thinking bitch when you gonna give me that pussy,"['time', 'thinking', 'bitch', 'gon', 'na', 'give', 'pussy']"
13228,3,1,2,0,0,most of you hoes copy and paste but there has to be someone they are copying from and to you i give you my props,"['hoe', 'copy', 'paste', 'someone', 'copying', 'give', 'prop']"
13229,3,0,3,0,0,most them niccas i thought was real tried to derail me,"['niccas', 'thought', 'real', 'tried', 'derail']"
13230,3,0,3,0,0,most these bitches are not real,"['bitch', 'real']"
13231,3,0,0,3,1,mother nature hates the yankees and baseball,"['mother', 'nature', 'hate', 'yankee', 'baseball']"
13232,3,0,3,0,0,mother nature is drunk again this bitch knows how to party,"['mother', 'nature', 'drunk', 'bitch', 'know', 'party']"
13233,3,0,3,0,0,mother asked what i wanted for christmas this year replied with for her to not go crazy and my sister to not be a bitch,"['mother', 'asked', 'wanted', 'christmas', 'year', 'replied', 'go', 'crazy', 'sister', 'bitch']"
13234,3,1,2,0,0,mother b is such a bitchandand,"['mother', 'b', 'bitchandand']"
13235,3,0,3,0,0,mother fuck everything you got going on today because i am going to vegas in a few hours bitch,"['mother', 'fuck', 'everything', 'got', 'going', 'today', 'going', 'vega', 'hour', 'bitch']"
13236,3,0,3,0,0,motherfuckas tryna hate on my whip acting like they got cooler interiorlight up speakers hell nah bitch boys,"['motherfuckas', 'tryna', 'hate', 'whip', 'acting', 'like', 'got', 'cooler', 'interiorlight', 'speaker', 'hell', 'nah', 'bitch', 'boy']"
13237,6,0,5,1,0,moving has been a bitch this weekend,"['moving', 'bitch', 'weekend']"
13238,3,0,2,1,0,moving is always a bitch i am excited for dallas though,"['moving', 'always', 'bitch', 'excited', 'dallas', 'though']"
13239,3,0,0,3,1,mister president andamp homeland security please ignore any foreign threats and focus your sole attention on our police force,"['mister', 'president', 'andamp', 'homeland', 'security', 'please', 'ignore', 'foreign', 'threat', 'focus', 'sole', 'attention', 'police', 'force']"
13240,3,0,3,0,0,mrnvr get no pussy you a virginnnn,"['mrnvr', 'get', 'pussy', 'virginnnn']"
13241,3,0,3,0,0,miss st are not no hoe they fuckin auburn up,"['miss', 'st', 'hoe', 'fuckin', 'auburn']"
13242,3,0,3,0,0,mufuckas been followin me on this bitch though,"['mufuckas', 'followin', 'bitch', 'though']"
13243,3,0,3,0,0,mum agrees with me ur being a wee moody cunt and you cani deal with the fact i am right,"['mum', 'agrees', 'ur', 'wee', 'moody', 'cunt', 'cani', 'deal', 'fact', 'right']"
13244,6,1,4,1,0,mum told me about that guy from one direction puffin on the dutchy nd i was like so least the cunt isny a mad smackhead,"['mum', 'told', 'guy', 'one', 'direction', 'puffin', 'dutchy', 'nd', 'like', 'least', 'cunt', 'isny', 'mad', 'smackhead']"
13245,3,0,0,3,1,munching on ww crackers andamp studying nycs trans syst since new york city andamp i havent had a thing in over yrs,"['munching', 'ww', 'cracker', 'andamp', 'studying', 'nycs', 'trans', 'syst', 'since', 'new', 'york', 'city', 'andamp', 'havent', 'thing', 'yr']"
13246,3,0,3,0,0,murda mook to that shit,"['murda', 'mook', 'shit']"
13247,3,0,2,1,0,murda mook,"['murda', 'mook']"
13248,3,0,3,0,0,music you make me sick bitch,"['music', 'make', 'sick', 'bitch']"
13249,3,0,3,0,0,music is the only bitch i put up with,"['music', 'bitch', 'put']"
13250,3,0,3,0,0,music sounds a million times better in my car i love having a sub and new speakers it is like a mini rave in this bitch,"['music', 'sound', 'million', 'time', 'better', 'car', 'love', 'sub', 'new', 'speaker', 'like', 'mini', 'rave', 'bitch']"
13251,3,2,1,0,0,must have been a light skin hoe and laugh my fucking ass off what the fuck she mean af andandand he wasnt ready bruh rip,"['must', 'light', 'skin', 'hoe', 'laugh', 'fucking', 'a', 'fuck', 'mean', 'af', 'andandand', 'wasnt', 'ready', 'bruh', 'rip']"
13252,3,0,3,0,0,musta let dem retards out to food shop one just step on my boots in da foodtown you all know not to step on a niggas shoes,"['musta', 'let', 'dem', 'retard', 'food', 'shop', 'one', 'step', 'boot', 'da', 'foodtown', 'know', 'step', 'nigga', 'shoe']"
13253,3,1,2,0,0,mute it hoe,"['mute', 'hoe']"
13254,3,1,2,0,0,mutes pussy and and shake my head,"['mute', 'pussy', 'shake', 'head']"
13255,3,1,0,2,1,muzzled pit bull with throat slit found on side of road in pa via hideous abuse throat slit left to die,"['muzzled', 'pit', 'bull', 'throat', 'slit', 'found', 'side', 'road', 'pa', 'via', 'hideous', 'abuse', 'throat', 'slit', 'left', 'die']"
13256,3,0,3,0,0,my sister use to walk the blade everynight so the way i see it that bitch do not have no place to try andamp tell me what the fuck i should andamp should not do,"['sister', 'use', 'walk', 'blade', 'everynight', 'way', 'see', 'bitch', 'place', 'try', 'andamp', 'tell', 'fuck', 'andamp']"
13257,3,0,3,0,0,my saying is bitch go get yo nigga hoe cuz i am gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga,"['saying', 'bitch', 'go', 'get', 'yo', 'nigga', 'hoe', 'cuz', 'gon', 'na', 'beat', 'yo', 'a', 'like', 'gon', 'na', 'beat', 'nigga', 'bitch', 'go', 'get', 'yo', 'nigga']"
13258,3,0,3,0,0,my fantasy reign starts today got pussy nigga los up first lmaocmon seattle d cut upppppp,"['fantasy', 'reign', 'start', 'today', 'got', 'pussy', 'nigga', 'los', 'first', 'lmaocmon', 'seattle', 'cut', 'upppppp']"
13259,3,0,0,3,1,my hawaiian thought of the day no aloha for muzzie pigs ever,"['hawaiian', 'thought', 'day', 'aloha', 'muzzie', 'pig', 'ever']"
13260,3,0,3,0,0,my instagram is being a bitch and telling me i cant follow this person fuck this,"['instagram', 'bitch', 'telling', 'cant', 'follow', 'person', 'fuck']"
13261,3,0,3,0,0,my instagram song are not about me postin pictures it is about how hoes not allowed to post pictures of me and i are not posting none of them and,"['instagram', 'song', 'postin', 'picture', 'hoe', 'allowed', 'post', 'picture', 'posting', 'none']"
13262,3,0,3,0,0,my lil cousin been locked up for years for beating a bitch with metal bucket,"['lil', 'cousin', 'locked', 'year', 'beating', 'bitch', 'metal', 'bucket']"
13263,3,0,3,0,0,my moor friendsno not black friendsbut moor friends said nigger came from nigeriayou are so loststop tagging me,"['moor', 'friendsno', 'black', 'friendsbut', 'moor', 'friend', 'said', 'nigger', 'came', 'nigeriayou', 'loststop', 'tagging']"
13264,3,0,0,3,1,my oriental gallery blog the new land of free enterprise,"['oriental', 'gallery', 'blog', 'new', 'land', 'free', 'enterprise']"
13265,3,0,3,0,0,my ralph lauren jacket comes tomorrow i am giving out free hugs so these bitches can know what high quality fabric feels like,"['ralph', 'lauren', 'jacket', 'come', 'tomorrow', 'giving', 'free', 'hug', 'bitch', 'know', 'high', 'quality', 'fabric', 'feel', 'like']"
13266,3,0,2,1,0,my true life episode comes on later on tonight at prime minister central time true life i wanna be a tranny,"['true', 'life', 'episode', 'come', 'later', 'tonight', 'prime', 'minister', 'central', 'time', 'true', 'life', 'wan', 'na', 'tranny']"
13267,3,0,1,2,1,my twitter application is poo trash,"['twitter', 'application', 'poo', 'trash']"
13268,9,5,4,0,0,my advice of the day if your a trannygo fuck your self,"['advice', 'day', 'trannygo', 'fuck', 'self']"
13269,3,0,3,0,0,my alarm clock should be callin laughing out loud wake yo ass up and get this money bitch,"['alarm', 'clock', 'callin', 'laughing', 'loud', 'wake', 'yo', 'a', 'get', 'money', 'bitch']"
13270,3,0,1,2,1,my arguement with shes the baddest white girl is shes trashher argurment with shes trash is but shes paid,"['arguement', 'shes', 'baddest', 'white', 'girl', 'shes', 'trashher', 'argurment', 'shes', 'trash', 'shes', 'paid']"
13271,3,1,2,0,0,my asshole credentials even rednecks hate me,"['asshole', 'credential', 'even', 'redneck', 'hate']"
13272,3,0,2,1,0,my aunt said i am handsome fuck you hoes,"['aunt', 'said', 'handsome', 'fuck', 'hoe']"
13273,3,0,1,2,1,my auto correct makes me sound so fob,"['auto', 'correct', 'make', 'sound', 'fob']"
13274,3,0,3,0,0,my baby lexy she is a whole are not shit bitch in the winter sorry ass rwd thats her only flaw still love you though,"['baby', 'lexy', 'whole', 'shit', 'bitch', 'winter', 'sorry', 'a', 'rwd', 'thats', 'flaw', 'still', 'love', 'though']"
13275,3,0,1,2,1,my baby boy asleep with my monkey that i had since i was little i love my son so much,"['baby', 'boy', 'asleep', 'monkey', 'since', 'little', 'love', 'son', 'much']"
13276,3,0,1,2,1,my baby guinea pig is so cute,"['baby', 'guinea', 'pig', 'cute']"
13277,6,0,6,0,0,my bad dawg thats yo hoe and,"['bad', 'dawg', 'thats', 'yo', 'hoe']"
13278,3,0,3,0,0,my bad that was about retweet why bitches act like i cant read or like words do not have a meaning,"['bad', 'retweet', 'bitch', 'act', 'like', 'cant', 'read', 'like', 'word', 'meaning']"
13279,3,0,3,0,0,my before anyone else said you bitches watch you all mouth laugh my ass off,"['anyone', 'else', 'said', 'bitch', 'watch', 'mouth', 'laugh', 'a']"
13280,3,0,3,0,0,my barber not bein able to cut my hair yesterday really prevented me from goin to the club and gettin mad bitches b he owe me free cuts,"['barber', 'bein', 'able', 'cut', 'hair', 'yesterday', 'really', 'prevented', 'goin', 'club', 'gettin', 'mad', 'bitch', 'b', 'owe', 'free', 'cut']"
13281,3,2,1,0,0,my best friend loves justin beiber what a fag andandand,"['best', 'friend', 'love', 'justin', 'beiber', 'fag', 'andandand']"
13282,3,0,1,2,1,my best friend says i do not need to be in love right now he thinks it is too soon to love monkey,"['best', 'friend', 'say', 'need', 'love', 'right', 'think', 'soon', 'love', 'monkey']"
13283,3,0,3,0,0,my bestfriend is the biggest bitch i know thats why we are best friends laughing out loud,"['bestfriend', 'biggest', 'bitch', 'know', 'thats', 'best', 'friend', 'laughing', 'loud']"
13284,3,0,0,3,1,my bf loves crows thought he might enjoy the last tweet,"['bf', 'love', 'crow', 'thought', 'might', 'enjoy', 'last', 'tweet']"
13285,3,0,0,3,1,my bird got a headache andand,"['bird', 'got', 'headache', 'andand']"
13286,3,0,3,0,0,my bitch and,['bitch']
13287,3,0,3,0,0,my bitch remy stuck in and,"['bitch', 'remy', 'stuck']"
13288,3,0,3,0,0,my bitch ass buddy pmo,"['bitch', 'a', 'buddy', 'pmo']"
13289,3,0,3,0,0,my bitch ass like an allergic reaction she service my faction,"['bitch', 'a', 'like', 'allergic', 'reaction', 'service', 'faction']"
13290,3,0,3,0,0,my bitch bad,"['bitch', 'bad']"
13291,6,0,6,0,0,my bitch bad like brittany but i wish i had brittany,"['bitch', 'bad', 'like', 'brittany', 'wish', 'brittany']"
13292,3,0,3,0,0,my bitch bad lookin like a bag of laundry,"['bitch', 'bad', 'lookin', 'like', 'bag', 'laundry']"
13293,3,0,3,0,0,my bitch bad piece yo bitch got bad feet andand,"['bitch', 'bad', 'piece', 'yo', 'bitch', 'got', 'bad', 'foot', 'andand']"
13294,3,0,3,0,0,my bitch bad she from the islands,"['bitch', 'bad', 'island']"
13295,6,0,5,1,0,my bitch bre been ina good mood they freed her young hogg and,"['bitch', 'bre', 'ina', 'good', 'mood', 'freed', 'young', 'hogg']"
13296,3,0,3,0,0,my bitch can be anything except average,"['bitch', 'anything', 'except', 'average']"
13297,3,1,2,0,0,my bitch cold not average you couldnt fuck my last bitch,"['bitch', 'cold', 'average', 'couldnt', 'fuck', 'last', 'bitch']"
13298,6,0,6,0,0,my bitch cold not average you couldnt fuck my last bitch andandand,"['bitch', 'cold', 'average', 'couldnt', 'fuck', 'last', 'bitch', 'andandand']"
13299,3,0,3,0,0,my bitch educated had her clients pay the payments,"['bitch', 'educated', 'client', 'pay', 'payment']"
13300,6,1,5,0,0,my bitch from magic city she shaking ass andamp titties,"['bitch', 'magic', 'city', 'shaking', 'a', 'andamp', 'titty']"
13301,3,0,3,0,0,my bitch get on my nerves,"['bitch', 'get', 'nerve']"
13302,3,0,3,0,0,my bitch gotta be as fly as me if not flyer,"['bitch', 'got', 'ta', 'fly', 'flyer']"
13303,3,0,3,0,0,my bitch pussy got hella powers,"['bitch', 'pussy', 'got', 'hella', 'power']"
13304,3,0,3,0,0,my bitch pussy multipurpose it take this dick and hide my dope,"['bitch', 'pussy', 'multipurpose', 'take', 'dick', 'hide', 'dope']"
13305,3,0,3,0,0,my bitch say i am in the dog house fuck you mean,"['bitch', 'say', 'dog', 'house', 'fuck', 'mean']"
13306,6,0,6,0,0,my bitch say i am in the dog house fuck you mean,"['bitch', 'say', 'dog', 'house', 'fuck', 'mean']"
13307,3,0,3,0,0,my bitch was so loaded last night andandandandandandandandandandandandandandandandandandandandandandand,"['bitch', 'loaded', 'last', 'night', 'andandandandandandandandandandandandandandandandandandandandandandand']"
13308,3,0,3,0,0,my bitch won ralphy for me thanks and,"['bitch', 'ralphy', 'thanks']"
13309,3,0,3,0,0,my bitch work for chic fil and she says this is not real b retweet to save a life,"['bitch', 'work', 'chic', 'fil', 'say', 'real', 'b', 'retweet', 'save', 'life']"
13310,3,0,2,1,0,my bitches are related they are kissing cousins andandand,"['bitch', 'related', 'kissing', 'cousin', 'andandand']"
13311,6,0,6,0,0,my bitches cleaning,"['bitch', 'cleaning']"
13312,3,1,2,0,0,my bitches get them christians nigga,"['bitch', 'get', 'christian', 'nigga']"
13313,3,1,2,0,0,my bitches not average spend money i got it ya girl want me she gon get fucked are not no askin,"['bitch', 'average', 'spend', 'money', 'got', 'ya', 'girl', 'want', 'gon', 'get', 'fucked', 'askin']"
13314,3,0,3,0,0,my bitches pop that pussypop that gum and pop pills,"['bitch', 'pop', 'pussypop', 'gum', 'pop', 'pill']"
13315,3,0,0,3,1,my black queen dreading my hairsthank you most high for this moor queen i asked you fori want to be better with her,"['black', 'queen', 'dreading', 'hairsthank', 'high', 'moor', 'queen', 'asked', 'fori', 'want', 'better']"
13316,3,0,3,0,0,my blue flag brite nd ya bitch blowing me like play bagpipes,"['blue', 'flag', 'brite', 'nd', 'ya', 'bitch', 'blowing', 'like', 'play', 'bagpipe']"
